id,name,partOf,locationType
CRVS_MGF3110570867,CEC TSIATOSIKA,Location/MGF3110570867,CRVS_OFFICE
CRVS_MGF3110570868,CEC VATOHANDRINA,Location/MGF3110570868,CRVS_OFFICE
CRVS_MGF3110570869,CEC VOHILAVA,Location/MGF3110570869,CRVS_OFFICE
CRVS_MGF3110570870,CEC TSARAHAFATRA,Location/MGF3110570870,CRVS_OFFICE
CRVS_MGF3110570871,CEC MAROFODY,Location/MGF3110570871,CRVS_OFFICE
CRVS_MGF3110580872,CEC AMBAHY,Location/MGF3110580872,CRVS_OFFICE
CRVS_MGF3110580873,CEC AMBAKOBE,Location/MGF3110580873,CRVS_OFFICE
CRVS_MGF3110580874,CEC AMBODIARA,Location/MGF3110580874,CRVS_OFFICE
CRVS_MGF3110580875,CEC AMBODILAFA,Location/MGF3110580875,CRVS_OFFICE
CRVS_MGF3110580876,CEC AMBODIRIAN'I SAHAFARY,Location/MGF3110580876,CRVS_OFFICE
CRVS_MGF3110580877,CEC AMPASINAMBO,Location/MGF3110580877,CRVS_OFFICE
CRVS_MGF3110580878,CEC ANDARA,Location/MGF3110580878,CRVS_OFFICE
CRVS_MGF3110580879,CEC ANDRORANGAVOLA,Location/MGF3110580879,CRVS_OFFICE
CRVS_MGF3110580880,CEC ANGODONGODONA,Location/MGF3110580880,CRVS_OFFICE
CRVS_MGF3110580881,CEC ANTANAMBAO,Location/MGF3110580881,CRVS_OFFICE
CRVS_MGF3110580882,CEC BEFODY,Location/MGF3110580882,CRVS_OFFICE
CRVS_MGF3110580883,CEC FIADANANA,Location/MGF3110580883,CRVS_OFFICE
CRVS_MGF3110580884,CEC NOSY VARIKA,Location/MGF3110580884,CRVS_OFFICE
CRVS_MGF3110580885,CEC SAHAVATO,Location/MGF3110580885,CRVS_OFFICE
CRVS_MGF3110580886,CEC SOAVINA,Location/MGF3110580886,CRVS_OFFICE
CRVS_MGF3110580887,CEC VOHIDROA,Location/MGF3110580887,CRVS_OFFICE
CRVS_MGF3110580888,CEC VOHILAVA,Location/MGF3110580888,CRVS_OFFICE
CRVS_MGF3110580889,CEC VOHITRANDRINA,Location/MGF3110580889,CRVS_OFFICE
CRVS_MGF3110580890,CEC FANIVELONA,Location/MGF3110580890,CRVS_OFFICE
CRVS_MGF3110590891,CEC ANDEMAKA,Location/MGF3110590891,CRVS_OFFICE
CRVS_MGF3110590892,CEC ANKARIMBARY,Location/MGF3110590892,CRVS_OFFICE
CRVS_MGF3110590893,CEC ANOLOKA,Location/MGF3110590893,CRVS_OFFICE
CRVS_MGF3110590894,CEC ANTANANABO,Location/MGF3110590894,CRVS_OFFICE
CRVS_MGF3110590895,CEC IFATSY,Location/MGF3110590895,CRVS_OFFICE
CRVS_MGF3110590896,CEC ILAKATRA,Location/MGF3110590896,CRVS_OFFICE
CRVS_MGF3110590897,CEC IVATO,Location/MGF3110590897,CRVS_OFFICE
CRVS_MGF3110590898,CEC LANIVO,Location/MGF3110590898,CRVS_OFFICE
CRVS_MGF3110590899,CEC MAHABO,Location/MGF3110590899,CRVS_OFFICE
CRVS_MGF3110590900,CEC MAHASOABE,Location/MGF3110590900,CRVS_OFFICE
CRVS_MGF3110590901,CEC MAHAZOARIVO,Location/MGF3110590901,CRVS_OFFICE
CRVS_MGF3110590902,CEC NATO,Location/MGF3110590902,CRVS_OFFICE
CRVS_MGF3110590903,CEC ONJATSY,Location/MGF3110590903,CRVS_OFFICE
CRVS_MGF3110590904,CEC SAHALAVA,Location/MGF3110590904,CRVS_OFFICE
CRVS_MGF3110590905,CEC SAVANA,Location/MGF3110590905,CRVS_OFFICE
CRVS_MGF3110590906,CEC VOHILANY,Location/MGF3110590906,CRVS_OFFICE
CRVS_MGF3110590907,CEC VOHINDAVA,Location/MGF3110590907,CRVS_OFFICE
CRVS_MGF3110590908,CEC VOHIPENO,Location/MGF3110590908,CRVS_OFFICE
CRVS_MGF3110590909,CEC VOHITRINDRY,Location/MGF3110590909,CRVS_OFFICE
CRVS_MGF3110590910,CEC ZAFINDRAFADY,Location/MGF3110590910,CRVS_OFFICE
CRVS_MGF3110590911,CEC AMBOROBE,Location/MGF3110590911,CRVS_OFFICE
CRVS_MGM4120600912,CEC AMBALIHA,Location/MGM4120600912,CRVS_OFFICE
CRVS_MGM4120600913,CEC ANDASIBE,Location/MGM4120600913,CRVS_OFFICE
CRVS_MGM4120600914,CEC ANTANIMBARIBE,Location/MGM4120600914,CRVS_OFFICE
CRVS_MGM4120600915,CEC BEHAZOMATY,Location/MGM4120600915,CRVS_OFFICE
CRVS_MGM4120600916,CEC BETAIMBOAY,Location/MGM4120600916,CRVS_OFFICE
CRVS_MGM4120600917,CEC KANDREHO,Location/MGM4120600917,CRVS_OFFICE
CRVS_MGM4120600918,CEC MAHATSINJO SUD,Location/MGM4120600918,CRVS_OFFICE
CRVS_MGM4120610919,CEC AMBALAJIA,Location/MGM4120610919,CRVS_OFFICE
CRVS_MGM4120610920,CEC AMBALANJANAKOMBY,Location/MGM4120610920,CRVS_OFFICE
CRVS_MGM4120610921,CEC ANDRIBA,Location/MGM4120610921,CRVS_OFFICE
CRVS_MGM4120610922,CEC ANTANIMBARY,Location/MGM4120610922,CRVS_OFFICE
CRVS_MGM4120610923,CEC ANTSIAFABOSITRA,Location/MGM4120610923,CRVS_OFFICE
CRVS_MGM4120610924,CEC BEMOKOTRA,Location/MGM4120610924,CRVS_OFFICE
CRVS_MGM4120610925,CEC BERATSIMANINA,Location/MGM4120610925,CRVS_OFFICE
CRVS_MGM4120610926,CEC MADIROMIRAFY,Location/MGM4120610926,CRVS_OFFICE
CRVS_MGM4120610927,CEC MAEVATANANA I,Location/MGM4120610927,CRVS_OFFICE
CRVS_MGM4120610928,CEC MAEVATANANA II,Location/MGM4120610928,CRVS_OFFICE
CRVS_MGM4120610929,CEC MAHATSINJO,Location/MGM4120610929,CRVS_OFFICE
CRVS_MGM4120610930,CEC MAHAZOMA,Location/MGM4120610930,CRVS_OFFICE
CRVS_MGM4120610931,CEC MANGABE,Location/MGM4120610931,CRVS_OFFICE
CRVS_MGM4120610932,CEC MARIA,Location/MGM4120610932,CRVS_OFFICE
CRVS_MGM4120610933,CEC MAROKORO,Location/MGM4120610933,CRVS_OFFICE
CRVS_MGM4120610934,CEC MORAFENO,Location/MGM4120610934,CRVS_OFFICE
CRVS_MGM4120610935,CEC TSARARANO,Location/MGM4120610935,CRVS_OFFICE
CRVS_MGM4120610936,CEC BEANANA,Location/MGM4120610936,CRVS_OFFICE
CRVS_MGM4120610937,CEC BERIVOTRA 5/5,Location/MGM4120610937,CRVS_OFFICE
CRVS_MGM4120620938,CEC AMBAKIRENY,Location/MGM4120620938,CRVS_OFFICE
CRVS_MGM4120620939,CEC AMPANDRANA,Location/MGM4120620939,CRVS_OFFICE
CRVS_MGM4120620940,CEC ANDRIAMENA,Location/MGM4120620940,CRVS_OFFICE
CRVS_MGM4120620941,CEC BEKAPAIKA,Location/MGM4120620941,CRVS_OFFICE
CRVS_MGM4120620942,CEC BETRANDRAKA,Location/MGM4120620942,CRVS_OFFICE
CRVS_MGM4120620943,CEC BRIEVILLE,Location/MGM4120620943,CRVS_OFFICE
CRVS_MGM4120620944,CEC KELILOHA,Location/MGM4120620944,CRVS_OFFICE
CRVS_MGM4120620945,CEC MANAKANA,Location/MGM4120620945,CRVS_OFFICE
CRVS_MGM4120620946,CEC SAKOAMADINIKA,Location/MGM4120620946,CRVS_OFFICE
CRVS_MGM4120620947,CEC SAROBARATRA,Location/MGM4120620947,CRVS_OFFICE
CRVS_MGM4120620948,CEC TSARAROVA,Location/MGM4120620948,CRVS_OFFICE
CRVS_MGM4120620949,CEC TSARATANANA,Location/MGM4120620949,CRVS_OFFICE
CRVS_MGM4120620950,CEC ISINKO,Location/MGM4120620950,CRVS_OFFICE
CRVS_MGM4130630951,CEC AMBATOBOENY,Location/MGM4130630951,CRVS_OFFICE
CRVS_MGM4130630952,CEC AMBONDROMAMY,Location/MGM4130630952,CRVS_OFFICE
CRVS_MGM4130630953,CEC ANDRANOFASIKA,Location/MGM4130630953,CRVS_OFFICE
CRVS_MGM4130630954,CEC ANDRANOMAMY,Location/MGM4130630954,CRVS_OFFICE
CRVS_MGM4130630955,CEC ANJIAJIA,Location/MGM4130630955,CRVS_OFFICE
CRVS_MGM4130630956,CEC ANKIJABE,Location/MGM4130630956,CRVS_OFFICE
CRVS_MGM4130630957,CEC ANKIRIHITRA,Location/MGM4130630957,CRVS_OFFICE
CRVS_MGM4130630958,CEC MADIROVALO,Location/MGM4130630958,CRVS_OFFICE
CRVS_MGM4130630959,CEC MANERINERINA,Location/MGM4130630959,CRVS_OFFICE
CRVS_MGM4130630960,CEC SITAMPIKY,Location/MGM4130630960,CRVS_OFFICE
CRVS_MGM4130630961,CEC TSARAMANDROSO,Location/MGM4130630961,CRVS_OFFICE
CRVS_MGM4130630962,CEC AMBESISIKA,Location/MGM4130630962,CRVS_OFFICE
CRVS_MGM4130640963,CEC MAHAJANGA,Location/MGM4130640963,CRVS_OFFICE
CRVS_MGM4130650964,CEC AMBALABE BEFANJAVA,Location/MGM4130650964,CRVS_OFFICE
CRVS_MGM4130650965,CEC AMBALAKIDA,Location/MGM4130650965,CRVS_OFFICE
CRVS_MGM4130650966,CEC ANDRANOBOKA,Location/MGM4130650966,CRVS_OFFICE
CRVS_MGM4130650967,CEC BEKOBAY CENTRE,Location/MGM4130650967,CRVS_OFFICE
CRVS_MGM4130650968,CEC BELOBAKA,Location/MGM4130650968,CRVS_OFFICE
CRVS_MGM4130650969,CEC BETSAKO,Location/MGM4130650969,CRVS_OFFICE
CRVS_MGM4130650970,CEC BOANAMARY,Location/MGM4130650970,CRVS_OFFICE
CRVS_MGM4130650971,CEC MAHAJAMBA USINE,Location/MGM4130650971,CRVS_OFFICE
CRVS_MGM4130650972,CEC MARIARANO,Location/MGM4130650972,CRVS_OFFICE
CRVS_MGM4130660973,CEC AMBOLOMOTY,Location/MGM4130660973,CRVS_OFFICE
CRVS_MGM4130660974,CEC ANKARAOBATO,Location/MGM4130660974,CRVS_OFFICE
CRVS_MGM4130660975,CEC ANKAZOMBORONA,Location/MGM4130660975,CRVS_OFFICE
CRVS_MGM4130660976,CEC ANOSINALAINOLONA,Location/MGM4130660976,CRVS_OFFICE
CRVS_MGM4130660977,CEC ANTANAMBAO ANDRANOLAVA,Location/MGM4130660977,CRVS_OFFICE
CRVS_MGM4130660978,CEC ANTANIMASAKA,Location/MGM4130660978,CRVS_OFFICE
CRVS_MGM4130660979,CEC BEMAHARIVO,Location/MGM4130660979,CRVS_OFFICE
CRVS_MGM4130660980,CEC MANARATSANDRY,Location/MGM4130660980,CRVS_OFFICE
CRVS_MGM4130660981,CEC MAROSAKOA,Location/MGM4130660981,CRVS_OFFICE
CRVS_MGM4130660982,CEC MAROVOAY,Location/MGM4130660982,CRVS_OFFICE
CRVS_MGM4130660983,CEC MAROVOAY BANLIEUE,Location/MGM4130660983,CRVS_OFFICE
CRVS_MGM4130660984,CEC TSARARANO,Location/MGM4130660984,CRVS_OFFICE
CRVS_MGM4130660985,CEC ANKABOKA,Location/MGM4130660985,CRVS_OFFICE
CRVS_MGM4130670986,CEC AMBARIMANINGA,Location/MGM4130670986,CRVS_OFFICE
CRVS_MGM4130670987,CEC ANTONGOMENA BEVARY,Location/MGM4130670987,CRVS_OFFICE
CRVS_MGM4130670988,CEC ANTSEZA,Location/MGM4130670988,CRVS_OFFICE
CRVS_MGM4130670989,CEC BEKIPAY,Location/MGM4130670989,CRVS_OFFICE
CRVS_MGM4130670990,CEC KATSEPY,Location/MGM4130670990,CRVS_OFFICE
CRVS_MGM4130670991,CEC MATSAKABANJA,Location/MGM4130670991,CRVS_OFFICE
CRVS_MGM4130670992,CEC MITSINJO,Location/MGM4130670992,CRVS_OFFICE
CRVS_MGM4130680993,CEC AMBOHIPAKY,Location/MGM4130680993,CRVS_OFFICE
CRVS_MGM4130680994,CEC ANDRANOMAVO,Location/MGM4130680994,CRVS_OFFICE
CRVS_MGM4130680995,CEC SOALALA,Location/MGM4130680995,CRVS_OFFICE
CRVS_MGM4130680996,CEC ANTSAKOAMILEKA,Location/MGM4130680996,CRVS_OFFICE
CRVS_MGM4140690997,CEC AMBATOMAINTY,Location/MGM4140690997,CRVS_OFFICE
CRVS_MGM4140690998,CEC BEMARIVO,Location/MGM4140690998,CRVS_OFFICE
CRVS_MGM4140690999,CEC MAROTSIALEHA,Location/MGM4140690999,CRVS_OFFICE
CRVS_MGM4140691000,CEC SARODRANO,Location/MGM4140691000,CRVS_OFFICE
CRVS_MGM4140691001,CEC MAKARAINGO,Location/MGM4140691001,CRVS_OFFICE
CRVS_MGM4140701002,CEC ANTSALOVA,Location/MGM4140701002,CRVS_OFFICE
CRVS_MGM4140701003,CEC BEKOPAKA,Location/MGM4140701003,CRVS_OFFICE
CRVS_MGM4140701004,CEC MASOARIVO,Location/MGM4140701004,CRVS_OFFICE
CRVS_MGM4140701005,CEC SOAHANY,Location/MGM4140701005,CRVS_OFFICE
CRVS_MGM4140701006,CEC TRANGAHY,Location/MGM4140701006,CRVS_OFFICE
CRVS_MGM4140701007,CEC BEMARAHA ATSINANANA,Location/MGM4140701007,CRVS_OFFICE
CRVS_MGM4140711008,CEC AMBOLIDIA SUD,Location/MGM4140711008,CRVS_OFFICE
CRVS_MGM4140711009,CEC AMPAKO,Location/MGM4140711009,CRVS_OFFICE
CRVS_MGM4140711010,CEC ANKASAKASA TSIBIRAY,Location/MGM4140711010,CRVS_OFFICE
CRVS_MGM4140711011,CEC BEKODOKA,Location/MGM4140711011,CRVS_OFFICE
CRVS_MGM4140711012,CEC BESALAMPY,Location/MGM4140711012,CRVS_OFFICE
CRVS_MGM4140711013,CEC MAHABE,Location/MGM4140711013,CRVS_OFFICE
CRVS_MGM4140711014,CEC MAROVOAY SUD,Location/MGM4140711014,CRVS_OFFICE
CRVS_MGM4140711015,CEC SOANENGA,Location/MGM4140711015,CRVS_OFFICE
CRVS_MGM4140711016,CEC ANTSIRASIRA,Location/MGM4140711016,CRVS_OFFICE
CRVS_MGM4140721017,CEC ANDABOTOKA,Location/MGM4140721017,CRVS_OFFICE
CRVS_MGM4140721018,CEC ANDRANOVAO,Location/MGM4140721018,CRVS_OFFICE
CRVS_MGM4140721019,CEC ANDREA,Location/MGM4140721019,CRVS_OFFICE
CRVS_MGM4140721020,CEC ANKISATRA,Location/MGM4140721020,CRVS_OFFICE
CRVS_MGM4140721021,CEC ANTSAIDOHA BEBAO,Location/MGM4140721021,CRVS_OFFICE
CRVS_MGM4140721022,CEC ANTSONDRODAVA,Location/MGM4140721022,CRVS_OFFICE
CRVS_MGM4140721023,CEC BEBABOKA SUD,Location/MGM4140721023,CRVS_OFFICE
CRVS_MGM4140721024,CEC BELITSAKY,Location/MGM4140721024,CRVS_OFFICE
CRVS_MGM4140721025,CEC BEMOKOTRA SUD,Location/MGM4140721025,CRVS_OFFICE
CRVS_MGM4140721026,CEC BEREVO RANOBE,Location/MGM4140721026,CRVS_OFFICE
CRVS_MGM4140721027,CEC BETANATANANA,Location/MGM4140721027,CRVS_OFFICE
CRVS_MGM4140721028,CEC MAFAIJIJO,Location/MGM4140721028,CRVS_OFFICE
CRVS_MGM4140721029,CEC MAINTIRANO,Location/MGM4140721029,CRVS_OFFICE
CRVS_MGM4140721030,CEC MAROHAZO,Location/MGM4140721030,CRVS_OFFICE
CRVS_MGM4140721031,CEC MAROMAVO,Location/MGM4140721031,CRVS_OFFICE
CRVS_MGM4140721032,CEC TAMBOHORANO,Location/MGM4140721032,CRVS_OFFICE
CRVS_MGM4140721033,CEC VEROMANGA,Location/MGM4140721033,CRVS_OFFICE
CRVS_MGM4140731034,CEC ANDRAMY,Location/MGM4140731034,CRVS_OFFICE
CRVS_MGM4140731035,CEC BERAVINA,Location/MGM4140731035,CRVS_OFFICE
CRVS_MGM4140731036,CEC MORAFENOBE,Location/MGM4140731036,CRVS_OFFICE
CRVS_MGM4140731037,CEC ANTRANOKOAKY,Location/MGM4140731037,CRVS_OFFICE
CRVS_MGM4150741038,CEC AMBALIHA,Location/MGM4150741038,CRVS_OFFICE
CRVS_MGM4150741039,CEC AMBARIJEBY SUD,Location/MGM4150741039,CRVS_OFFICE
CRVS_MGM4150741040,CEC AMBOLOBOZO,Location/MGM4150741040,CRVS_OFFICE
CRVS_MGM4150741041,CEC ANALALAVA,Location/MGM4150741041,CRVS_OFFICE
CRVS_MGM4150741042,CEC ANDRIBAVONTSINA,Location/MGM4150741042,CRVS_OFFICE
CRVS_MGM4150741043,CEC ANGOAKA SUD,Location/MGM4150741043,CRVS_OFFICE
CRVS_MGM4150741044,CEC ANKARAMY,Location/MGM4150741044,CRVS_OFFICE
CRVS_MGM4150741045,CEC ANTONIBE,Location/MGM4150741045,CRVS_OFFICE
CRVS_MGM4150741046,CEC BEFOTAKA NORD,Location/MGM4150741046,CRVS_OFFICE
CRVS_MGM4150741047,CEC MAHADRODROKA,Location/MGM4150741047,CRVS_OFFICE
CRVS_MGM4150741048,CEC MAROMANDIA,Location/MGM4150741048,CRVS_OFFICE
CRVS_MGM4150741049,CEC MAROVANTAZANA,Location/MGM4150741049,CRVS_OFFICE
CRVS_MGM4150741050,CEC MAROVATOLENA,Location/MGM4150741050,CRVS_OFFICE
CRVS_MGM4150741051,CEC BEJOFO,Location/MGM4150741051,CRVS_OFFICE
CRVS_MGM4150741052,CEC ANDREVOREVO,Location/MGM4150741052,CRVS_OFFICE
CRVS_MGM4150751053,CEC AMBODIMADIRO,Location/MGM4150751053,CRVS_OFFICE
CRVS_MGM4150751054,CEC AMBODIMANARY,Location/MGM4150751054,CRVS_OFFICE
CRVS_MGM4150751055,CEC AMBODIMANDRESY,Location/MGM4150751055,CRVS_OFFICE
CRVS_MGM4150751056,CEC AMPANDRIANKILANDY,Location/MGM4150751056,CRVS_OFFICE
CRVS_MGM4150751057,CEC ANAHIDRANO,Location/MGM4150751057,CRVS_OFFICE
CRVS_MGM4150751058,CEC ANDREBA,Location/MGM4150751058,CRVS_OFFICE
CRVS_MGM4150751059,CEC ANJALAZALA,Location/MGM4150751059,CRVS_OFFICE
CRVS_MGM4150751060,CEC ANJIAMANGIRANA,Location/MGM4150751060,CRVS_OFFICE
CRVS_MGM4150751061,CEC ANKERIKA,Location/MGM4150751061,CRVS_OFFICE
CRVS_MGM4150751062,CEC ANTSAHABE,Location/MGM4150751062,CRVS_OFFICE
CRVS_MGM4150751063,CEC ANTSOHIHY,Location/MGM4150751063,CRVS_OFFICE
CRVS_MGM4150751064,CEC MAROALA,Location/MGM4150751064,CRVS_OFFICE
CRVS_MGM4150751065,CEC AMBALAFAMINTY,Location/MGM4150751065,CRVS_OFFICE
CRVS_MGM4150761066,CEC AMBALAROMBA,Location/MGM4150761066,CRVS_OFFICE
CRVS_MGM4150761067,CEC AMBARARATA SOFIA,Location/MGM4150761067,CRVS_OFFICE
CRVS_MGM4150761068,CEC AMBARARATABE NORD,Location/MGM4150761068,CRVS_OFFICE
CRVS_MGM4150761069,CEC AMBATORIHA EST,Location/MGM4150761069,CRVS_OFFICE
CRVS_MGM4150761070,CEC AMBATOSIA,Location/MGM4150761070,CRVS_OFFICE
CRVS_MGM4150761071,CEC AMBODIADABO,Location/MGM4150761071,CRVS_OFFICE
CRVS_MGM4150761072,CEC AMBODIAMPANA,Location/MGM4150761072,CRVS_OFFICE
CRVS_MGM4150761073,CEC AMBODISIKIDY,Location/MGM4150761073,CRVS_OFFICE
CRVS_MGM4150761074,CEC AMBOVONOMBY,Location/MGM4150761074,CRVS_OFFICE
CRVS_MGM4150761075,CEC ANALILA,Location/MGM4150761075,CRVS_OFFICE
CRVS_MGM4150761076,CEC ANJOZOROMADOSY,Location/MGM4150761076,CRVS_OFFICE
CRVS_MGM4150761077,CEC ANKAZOTOKANA,Location/MGM4150761077,CRVS_OFFICE
CRVS_MGM4150761078,CEC ANTANANIVO HAUT,Location/MGM4150761078,CRVS_OFFICE
CRVS_MGM4150761079,CEC ANTSAMAKA,Location/MGM4150761079,CRVS_OFFICE
CRVS_MGM4150761080,CEC BEALALANA,Location/MGM4150761080,CRVS_OFFICE
CRVS_MGM4150761081,CEC BEANDRAREZONA,Location/MGM4150761081,CRVS_OFFICE
CRVS_MGM4150761082,CEC MANGINDRANO,Location/MGM4150761082,CRVS_OFFICE
CRVS_MGM4150761083,CEC MAROTOLANA,Location/MGM4150761083,CRVS_OFFICE
CRVS_MGM4150761084,CEC AMBOHIMISONDROTRA,Location/MGM4150761084,CRVS_OFFICE
CRVS_MGM4150761085,CEC ANTSIRADAVA,Location/MGM4150761085,CRVS_OFFICE
CRVS_MGM4150771086,CEC AMBARARATA,Location/MGM4150771086,CRVS_OFFICE
CRVS_MGM4150771087,CEC AMBODIMOTSO SUD,Location/MGM4150771087,CRVS_OFFICE
CRVS_MGM4150771088,CEC AMBOLIDIBE EST,Location/MGM4150771088,CRVS_OFFICE
CRVS_MGM4150771089,CEC ANKARONGANA,Location/MGM4150771089,CRVS_OFFICE
CRVS_MGM4150771090,CEC ANTSAKABARY,Location/MGM4150771090,CRVS_OFFICE
CRVS_MGM4150771091,CEC ANTSAKANALABE,Location/MGM4150771091,CRVS_OFFICE
CRVS_MGM4150771092,CEC BEFANDRIANA NORD,Location/MGM4150771092,CRVS_OFFICE
CRVS_MGM4150771093,CEC MAROAMALONA,Location/MGM4150771093,CRVS_OFFICE
CRVS_MGM4150771094,CEC MATSONDAKANA,Location/MGM4150771094,CRVS_OFFICE
CRVS_MGM4150771095,CEC MORAFENO,Location/MGM4150771095,CRVS_OFFICE
CRVS_MGM4150771096,CEC TSARAHONENANA,Location/MGM4150771096,CRVS_OFFICE
CRVS_MGM4150771097,CEC TSIAMALAO,Location/MGM4150771097,CRVS_OFFICE
CRVS_MGM4150771098,CEC BELALONA,Location/MGM4150771098,CRVS_OFFICE
CRVS_MGM4150771099,CEC AMBODIMOTSO-HAUT,Location/MGM4150771099,CRVS_OFFICE
CRVS_MGM4150781100,CEC AMBODIHAZOAMBO,Location/MGM4150781100,CRVS_OFFICE
CRVS_MGM4150781101,CEC AMBOHITOAKA,Location/MGM4150781101,CRVS_OFFICE
CRVS_MGM4150781102,CEC AMPASIMATERA,Location/MGM4150781102,CRVS_OFFICE
CRVS_MGM4150781103,CEC ANKIRIRIKY,Location/MGM4150781103,CRVS_OFFICE
CRVS_MGM4150781104,CEC BEKORATSAKA,Location/MGM4150781104,CRVS_OFFICE
CRVS_MGM4150781105,CEC BETARAMAHAMAY,Location/MGM4150781105,CRVS_OFFICE
CRVS_MGM4150781106,CEC KOMAJIA,Location/MGM4150781106,CRVS_OFFICE
CRVS_MGM4150781107,CEC MALAKIALINA,Location/MGM4150781107,CRVS_OFFICE
CRVS_MGM4150781108,CEC MAMPIKONY,Location/MGM4150781108,CRVS_OFFICE
CRVS_MGM4150781109,CEC MAMPIKONY II,Location/MGM4150781109,CRVS_OFFICE
CRVS_MGM4150781110,CEC ANOVILAVA NORD,Location/MGM4150781110,CRVS_OFFICE
CRVS_MGM4150791111,CEC AMBALAKIRAJY,Location/MGM4150791111,CRVS_OFFICE
CRVS_MGM4150791112,CEC AMBARIKORANO,Location/MGM4150791112,CRVS_OFFICE
CRVS_MGM4150791113,CEC AMBARIPAIKA,Location/MGM4150791113,CRVS_OFFICE
CRVS_MGM4150791114,CEC AMBILOMBE,Location/MGM4150791114,CRVS_OFFICE
CRVS_MGM4150791115,CEC AMBOABOA,Location/MGM4150791115,CRVS_OFFICE
CRVS_MGM4150791116,CEC AMBODIADABO,Location/MGM4150791116,CRVS_OFFICE
CRVS_MGM4150791117,CEC AMBODIAMONTANA KIANGA,Location/MGM4150791117,CRVS_OFFICE
CRVS_MGM4150791118,CEC AMBOHISOA,Location/MGM4150791118,CRVS_OFFICE
CRVS_MGM4150791119,CEC AMBORONDOLO,Location/MGM4150791119,CRVS_OFFICE
CRVS_MGM4150791120,CEC AMPATAKAMARORENY,Location/MGM4150791120,CRVS_OFFICE
CRVS_MGM4150791121,CEC ANDOHAJANGO,Location/MGM4150791121,CRVS_OFFICE
CRVS_MGM4150791122,CEC ANDRATAMARINA,Location/MGM4150791122,CRVS_OFFICE
CRVS_MGM4150791123,CEC ANJIABE,Location/MGM4150791123,CRVS_OFFICE
CRVS_MGM4150791124,CEC ANKIAKABE - FONOKO,Location/MGM4150791124,CRVS_OFFICE
CRVS_MGM4150791125,CEC ANKIABE - SALOHY,Location/MGM4150791125,CRVS_OFFICE
CRVS_MGM4150791126,CEC ANTANAMBAON'AMBERINA,Location/MGM4150791126,CRVS_OFFICE
CRVS_MGM4150791127,CEC ANTANANDAVA,Location/MGM4150791127,CRVS_OFFICE
CRVS_MGM4150791128,CEC ANTSATRAMIDOLA,Location/MGM4150791128,CRVS_OFFICE
CRVS_MGM4150791129,CEC ANTSIATSIAKA,Location/MGM4150791129,CRVS_OFFICE
CRVS_MGM4150791130,CEC ANTSIRABE CENTRE,Location/MGM4150791130,CRVS_OFFICE
CRVS_MGM4150791131,CEC ANTSOHA,Location/MGM4150791131,CRVS_OFFICE
CRVS_MGM4150791132,CEC KALANDY,Location/MGM4150791132,CRVS_OFFICE
CRVS_MGM4150791133,CEC MANAMPANEVA,Location/MGM4150791133,CRVS_OFFICE
CRVS_MGM4150791134,CEC MANDRITSARA,Location/MGM4150791134,CRVS_OFFICE
CRVS_MGM4150791135,CEC MAROTANDRANO,Location/MGM4150791135,CRVS_OFFICE
CRVS_MGM4150791136,CEC PONT-SOFIA,Location/MGM4150791136,CRVS_OFFICE
CRVS_MGM4150791137,CEC TSARAJOMOKA,Location/MGM4150791137,CRVS_OFFICE
CRVS_MGM4150791138,CEC TSARATANANA,Location/MGM4150791138,CRVS_OFFICE
CRVS_MGM4150791139,CEC AMBINANIFANGO,Location/MGM4150791139,CRVS_OFFICE
CRVS_MGM4150801140,CEC AMBANJABE,Location/MGM4150801140,CRVS_OFFICE
CRVS_MGM4150801141,CEC AMBODIMAHABIBO,Location/MGM4150801141,CRVS_OFFICE
CRVS_MGM4150801142,CEC AMBODISAKOANA,Location/MGM4150801142,CRVS_OFFICE
CRVS_MGM4150801143,CEC AMBODIVONGO,Location/MGM4150801143,CRVS_OFFICE
CRVS_MGM4150801144,CEC AMPARIHY,Location/MGM4150801144,CRVS_OFFICE
CRVS_MGM4150801145,CEC ANDRANOMEVA,Location/MGM4150801145,CRVS_OFFICE
CRVS_MGM4150801146,CEC LEANJA,Location/MGM4150801146,CRVS_OFFICE
CRVS_MGM4150801147,CEC MAEVARANOHELY,Location/MGM4150801147,CRVS_OFFICE
CRVS_MGM4150801148,CEC MAROVATO,Location/MGM4150801148,CRVS_OFFICE
CRVS_MGM4150801149,CEC PORT BERGE II,Location/MGM4150801149,CRVS_OFFICE
CRVS_MGM4150801150,CEC PORT-BERGE,Location/MGM4150801150,CRVS_OFFICE
CRVS_MGM4150801151,CEC TSARAHASINA,Location/MGM4150801151,CRVS_OFFICE
CRVS_MGM4150801152,CEC TSARATANANA I,Location/MGM4150801152,CRVS_OFFICE
CRVS_MGM4150801153,CEC TSININGIA,Location/MGM4150801153,CRVS_OFFICE
CRVS_MGM4150801154,CEC TSINJOMITONDRAKA,Location/MGM4150801154,CRVS_OFFICE
CRVS_MGM4150801155,CEC IHOBAKA,Location/MGM4150801155,CRVS_OFFICE
CRVS_MGM4150801156,CEC AMBATOMILAHATRANO,Location/MGM4150801156,CRVS_OFFICE
CRVS_MGM4150801157,CEC ANDRANOMENA I,Location/MGM4150801157,CRVS_OFFICE
CRVS_MGA5160811158,CEC AMBANDRIKA,Location/MGA5160811158,CRVS_OFFICE
